bet_id,method,placed_ts,bankroll_before,planned_stake,executed_stake,pnl,result,skip_reason,bankroll_after,league,market,strategy,equity_peak,drawdown
B000149,kelly,2024-09-25 08:00:00,6434.49,0.0,0.0,0.0,skipped,,6434.49,La Liga,MONEYLINE_HOME,Aggressive_Momentum,10000.0,-0.35655100000000006
B000148,kelly,2024-09-25 12:00:00,6434.49,257.38,257.38,72.07,win,,6506.56,La Liga,BTTS_YES,League_Specialist,10000.0,-0.349344
B000156,kelly,2024-09-25 14:00:00,6506.56,0.0,0.0,-0.0,loss,,6506.56,Premier League,BTTS_YES,Aggressive_Momentum,10000.0,-0.349344
B000173,kelly,2024-09-25 20:00:00,6506.56,260.26,260.26,-260.26,loss,,6246.3,Serie A,BTTS_YES,Aggressive_Momentum,10000.0,-0.37537
B000168,kelly,2024-09-26 01:00:00,6246.3,0.0,0.0,0.0,skipped,,6246.3,Premier League,OVER_2_5,Quant_Value,10000.0,-0.37537
B000170,kelly,2024-09-26 04:30:00,6246.3,184.42,184.42,-184.42,loss,,6061.88,Bundesliga,MONEYLINE_HOME,Quant_Value,10000.0,-0.39381199999999994
B000152,kelly,2024-09-26 05:00:00,6061.88,140.58,140.58,61.86,win,,6123.74,Premier League,MONEYLINE_HOME,Quant_Value,10000.0,-0.387626
B000167,kelly,2024-09-26 08:30:00,6123.74,139.58,139.58,-139.58,loss,,5984.16,Serie A,MONEYLINE_HOME,Quant_Value,10000.0,-0.40158400000000005
B000150,kelly,2024-09-26 09:00:00,5984.16,239.37,239.37,184.31,win,,6168.47,La Liga,MONEYLINE_HOME,Quant_Value,10000.0,-0.38315299999999997
B000163,kelly,2024-09-26 09:30:00,6168.47,246.74,0.0,0.0,skipped,market_exposure_limit,6168.47,Bundesliga,MONEYLINE_HOME,Quant_Value,10000.0,-0.38315299999999997
B000165,kelly,2024-09-26 11:45:00,6168.47,246.74,246.74,41.95,win,,6210.42,Serie A,BTTS_YES,Aggressive_Momentum,10000.0,-0.378958
B000158,kelly,2024-09-26 13:00:00,6210.42,0.0,0.0,0.0,skipped,,6210.42,Premier League,DNB_HOME,League_Specialist,10000.0,-0.378958
B000153,kelly,2024-09-26 19:00:00,6210.42,248.42,0.0,0.0,skipped,market_exposure_limit,6210.42,Premier League,MONEYLINE_HOME,League_Specialist,10000.0,-0.378958
B000161,kelly,2024-09-26 19:00:00,6210.42,16.75,16.75,-16.75,loss,,6193.67,Serie A,MONEYLINE_HOME,Quant_Value,10000.0,-0.380633
B000160,kelly,2024-09-26 19:15:00,6193.67,0.0,0.0,0.0,skipped,,6193.67,La Liga,OVER_2_5,Aggressive_Momentum,10000.0,-0.380633
B000162,kelly,2024-09-27 01:00:00,6193.67,0.0,0.0,0.0,skipped,,6193.67,Serie A,OVER_2_5,Aggressive_Momentum,10000.0,-0.380633
B000164,kelly,2024-09-27 02:45:00,6193.67,47.31,47.31,0.0,push,,6193.67,Serie A,DNB_HOME,League_Specialist,10000.0,-0.380633
B000157,kelly,2024-09-27 04:00:00,6193.67,247.75,247.75,222.97,win,,6416.64,Premier League,MONEYLINE_HOME,Quant_Value,10000.0,-0.358336
B000166,kelly,2024-09-27 09:00:00,6416.64,256.67,256.67,112.93,win,,6529.57,La Liga,BTTS_YES,Aggressive_Momentum,10000.0,-0.347043
B000174,kelly,2024-09-27 11:30:00,6529.57,261.18,261.18,122.76,win,,6652.33,La Liga,MONEYLINE_HOME,Aggressive_Momentum,10000.0,-0.33476700000000004
B000151,kelly,2024-09-27 12:00:00,6652.33,266.09,266.09,180.94,win,,6833.27,La Liga,MONEYLINE_HOME,League_Specialist,10000.0,-0.316673
B000169,kelly,2024-09-27 19:30:00,6833.27,56.3,56.3,68.12,win,,6901.39,Bundesliga,OVER_2_5,Aggressive_Momentum,10000.0,-0.30986099999999994
B000159,kelly,2024-09-27 22:00:00,6901.39,59.01,59.01,53.11,win,,6954.5,Premier League,OVER_2_5,Aggressive_Momentum,10000.0,-0.30455
B000171,kelly,2024-09-28 01:30:00,6954.5,0.0,0.0,0.0,skipped,,6954.5,Bundesliga,BTTS_YES,Aggressive_Momentum,10000.0,-0.30455
B000154,kelly,2024-09-28 05:00:00,6954.5,0.0,0.0,0.0,skipped,,6954.5,Premier League,OVER_2_5,Aggressive_Momentum,10000.0,-0.30455
B000172,kelly,2024-09-28 19:00:00,6954.5,0.0,0.0,0.0,skipped,,6954.5,Serie A,MONEYLINE_HOME,League_Specialist,10000.0,-0.30455
B000175,kelly,2024-09-30 10:00:00,6954.5,0.0,0.0,0.0,skipped,,6954.5,Premier League,DNB_HOME,League_Specialist,10000.0,-0.30455
B000176,kelly,2024-10-01 01:30:00,6954.5,227.41,227.41,177.38,win,,7131.88,Serie A,OVER_2_5,Quant_Value,10000.0,-0.28681199999999996
B000178,kelly,2024-10-01 20:30:00,7131.88,285.28,285.28,19.97,win,,7151.85,Serie A,DNB_HOME,Aggressive_Momentum,10000.0,-0.28481499999999993
B000179,kelly,2024-10-02 12:30:00,7151.85,186.02,186.02,206.48,win,,7358.33,Bundesliga,DNB_HOME,League_Specialist,10000.0,-0.26416700000000004
B000192,kelly,2024-10-02 18:00:00,7358.33,294.33,294.33,-294.33,loss,,7064.0,Premier League,MONEYLINE_HOME,League_Specialist,10000.0,-0.29359999999999997
B000185,kelly,2024-10-02 22:30:00,7064.0,98.62,98.62,-98.62,loss,,6965.38,Bundesliga,MONEYLINE_HOME,League_Specialist,10000.0,-0.303462
B000190,kelly,2024-10-02 23:30:00,6965.38,278.62,278.62,-278.62,loss,,6686.76,Premier League,BTTS_YES,Quant_Value,10000.0,-0.33132399999999995
B000197,kelly,2024-10-02 23:30:00,6686.76,267.47,267.47,45.47,win,,6732.23,Bundesliga,BTTS_YES,Quant_Value,10000.0,-0.3267770000000001
B000183,kelly,2024-10-03 01:30:00,6732.23,269.29,269.29,-269.29,loss,,6462.94,Bundesliga,DNB_HOME,League_Specialist,10000.0,-0.3537060000000001
B000189,kelly,2024-10-03 01:30:00,6462.94,258.52,258.52,43.95,win,,6506.89,La Liga,BTTS_YES,Quant_Value,10000.0,-0.3493109999999999
B000180,kelly,2024-10-03 02:45:00,6506.89,0.0,0.0,0.0,skipped,,6506.89,Serie A,OVER_2_5,Aggressive_Momentum,10000.0,-0.3493109999999999
B000177,kelly,2024-10-03 08:30:00,6506.89,260.28,260.28,26.03,win,,6532.92,Serie A,DNB_HOME,League_Specialist,10000.0,-0.346708
B000187,kelly,2024-10-03 14:15:00,6532.92,0.0,0.0,0.0,skipped,,6532.92,La Liga,DNB_HOME,Aggressive_Momentum,10000.0,-0.346708
B000194,kelly,2024-10-03 17:00:00,6532.92,0.0,0.0,0.0,skipped,,6532.92,Serie A,OVER_2_5,League_Specialist,10000.0,-0.346708
B000184,kelly,2024-10-03 17:30:00,6532.92,0.0,0.0,0.0,skipped,,6532.92,Bundesliga,MONEYLINE_HOME,Aggressive_Momentum,10000.0,-0.346708
B000181,kelly,2024-10-04 12:30:00,6532.92,71.13,71.13,-71.13,loss,,6461.79,Premier League,MONEYLINE_HOME,Quant_Value,10000.0,-0.35382100000000005
B000193,kelly,2024-10-04 13:00:00,6461.79,258.47,258.47,173.18,win,,6634.97,Serie A,MONEYLINE_HOME,Quant_Value,10000.0,-0.336503
B000186,kelly,2024-10-04 17:15:00,6634.97,0.0,0.0,0.0,skipped,,6634.97,La Liga,DNB_HOME,Quant_Value,10000.0,-0.336503
B000182,kelly,2024-10-04 18:00:00,6634.97,48.29,48.29,107.21,win,,6742.18,La Liga,MONEYLINE_HOME,Quant_Value,10000.0,-0.325782
B000198,kelly,2024-10-04 18:30:00,6742.18,269.69,269.69,-269.69,loss,,6472.49,Bundesliga,MONEYLINE_HOME,League_Specialist,10000.0,-0.35275100000000004
B000191,kelly,2024-10-05 03:00:00,6472.49,0.0,0.0,0.0,skipped,,6472.49,La Liga,BTTS_YES,Aggressive_Momentum,10000.0,-0.35275100000000004
B000188,kelly,2024-10-05 07:00:00,6472.49,258.9,258.9,279.61,win,,6752.1,Serie A,BTTS_YES,League_Specialist,10000.0,-0.3247899999999999
B000195,kelly,2024-10-05 19:30:00,6752.1,171.88,171.88,280.17,win,,7032.27,Premier League,MONEYLINE_HOME,Quant_Value,10000.0,-0.29677299999999995
B000196,kelly,2024-10-05 23:30:00,7032.27,53.54,53.54,81.92,win,,7114.19,Premier League,MONEYLINE_HOME,Aggressive_Momentum,10000.0,-0.2885810000000001
B000199,kelly,2024-10-15 14:30:00,7114.19,0.0,0.0,0.0,skipped,,7114.19,Bundesliga,MONEYLINE_HOME,League_Specialist,10000.0,-0.2885810000000001
B000205,kelly,2024-10-15 15:30:00,7114.19,284.57,284.57,-284.57,loss,,6829.62,Bundesliga,OVER_2_5,League_Specialist,10000.0,-0.31703800000000004
B000203,kelly,2024-10-15 18:00:00,6829.62,49.15,49.15,-49.15,loss,,6780.47,Serie A,MONEYLINE_HOME,Aggressive_Momentum,10000.0,-0.32195299999999993
B000214,kelly,2024-10-16 03:45:00,6780.47,131.97,131.97,-131.97,loss,,6648.5,Serie A,BTTS_YES,Aggressive_Momentum,10000.0,-0.33514999999999995
B000202,kelly,2024-10-16 06:00:00,6648.5,0.0,0.0,0.0,skipped,,6648.5,La Liga,MONEYLINE_HOME,Aggressive_Momentum,10000.0,-0.33514999999999995
B000211,kelly,2024-10-16 07:00:00,6648.5,265.94,265.94,55.85,win,,6704.35,Serie A,DNB_HOME,Quant_Value,10000.0,-0.329565
B000204,kelly,2024-10-16 11:30:00,6704.35,0.0,0.0,0.0,skipped,,6704.35,Bundesliga,BTTS_YES,Quant_Value,10000.0,-0.329565
B000206,kelly,2024-10-16 13:30:00,6704.35,268.17,268.17,115.31,win,,6819.66,Bundesliga,MONEYLINE_HOME,Quant_Value,10000.0,-0.31803400000000004
B000212,kelly,2024-10-16 15:00:00,6819.66,0.0,0.0,-0.0,loss,,6819.66,Serie A,OVER_2_5,Aggressive_Momentum,10000.0,-0.31803400000000004
B000215,kelly,2024-10-16 15:30:00,6819.66,193.14,193.14,-193.14,loss,,6626.52,Serie A,DNB_HOME,League_Specialist,10000.0,-0.337348
B000219,kelly,2024-10-17 03:30:00,6626.52,48.9,48.9,-48.9,loss,,6577.62,Bundesliga,MONEYLINE_HOME,League_Specialist,10000.0,-0.34223800000000004
B000208,kelly,2024-10-17 16:00:00,6577.62,108.94,108.94,-108.94,loss,,6468.68,Premier League,MONEYLINE_HOME,League_Specialist,10000.0,-0.353132
B000218,kelly,2024-10-17 21:00:00,6468.68,124.4,124.4,138.09,win,,6606.77,Serie A,OVER_2_5,Quant_Value,10000.0,-0.33932299999999993
B000210,kelly,2024-10-17 22:00:00,6606.77,264.27,264.27,-264.27,loss,,6342.5,Premier League,DNB_HOME,League_Specialist,10000.0,-0.36575
B000200,kelly,2024-10-18 06:30:00,6342.5,253.7,253.7,78.65,win,,6421.15,Premier League,MONEYLINE_HOME,Quant_Value,10000.0,-0.357885
B000207,kelly,2024-10-18 11:00:00,6421.15,0.0,0.0,0.0,skipped,,6421.15,Premier League,DNB_HOME,Aggressive_Momentum,10000.0,-0.357885
B000209,kelly,2024-10-18 11:00:00,6421.15,104.51,104.51,-104.51,loss,,6316.64,Premier League,MONEYLINE_HOME,Quant_Value,10000.0,-0.368336
B000216,kelly,2024-10-18 11:30:00,6316.64,0.0,0.0,0.0,skipped,,6316.64,Serie A,BTTS_YES,Aggressive_Momentum,10000.0,-0.368336
B000224,kelly,2024-10-18 12:00:00,6316.64,0.0,0.0,0.0,skipped,,6316.64,Premier League,MONEYLINE_HOME,Aggressive_Momentum,10000.0,-0.368336
B000222,kelly,2024-10-18 12:45:00,6316.64,36.31,36.31,-36.31,loss,,6280.33,Serie A,DNB_HOME,Aggressive_Momentum,10000.0,-0.37196700000000005
B000201,kelly,2024-10-18 13:30:00,6280.33,0.0,0.0,0.0,skipped,,6280.33,Premier League,MONEYLINE_HOME,Aggressive_Momentum,10000.0,-0.37196700000000005
B000213,kelly,2024-10-18 16:45:00,6280.33,191.0,191.0,116.51,win,,6396.84,Serie A,MONEYLINE_HOME,League_Specialist,10000.0,-0.36031599999999997
B000217,kelly,2024-10-18 22:00:00,6396.84,27.07,27.07,-27.07,loss,,6369.77,Serie A,DNB_HOME,League_Specialist,10000.0,-0.363023
B000220,kelly,2024-10-19 09:30:00,6369.77,0.0,0.0,0.0,skipped,,6369.77,Bundesliga,BTTS_YES,Aggressive_Momentum,10000.0,-0.363023
B000221,kelly,2024-10-20 09:00:00,6369.77,0.0,0.0,0.0,skipped,,6369.77,Serie A,MONEYLINE_HOME,Aggressive_Momentum,10000.0,-0.363023
B000223,kelly,2024-10-20 19:00:00,6369.77,0.0,0.0,0.0,win,,6369.77,Premier League,MONEYLINE_HOME,Quant_Value,10000.0,-0.363023
B000227,kelly,2024-10-23 18:00:00,6369.77,0.0,0.0,0.0,skipped,,6369.77,Serie A,MONEYLINE_HOME,Aggressive_Momentum,10000.0,-0.363023
B000228,kelly,2024-10-24 01:30:00,6369.77,50.26,50.26,47.74,win,,6417.51,Bundesliga,OVER_2_5,Quant_Value,10000.0,-0.35824899999999993
B000242,kelly,2024-10-24 02:30:00,6417.51,122.51,122.51,165.39,win,,6582.9,La Liga,MONEYLINE_HOME,League_Specialist,10000.0,-0.34171000000000007
B000236,kelly,2024-10-24 06:00:00,6582.9,263.32,263.32,-263.32,loss,,6319.58,Premier League,OVER_2_5,Quant_Value,10000.0,-0.368042
B000230,kelly,2024-10-24 07:30:00,6319.58,0.0,0.0,-0.0,loss,,6319.58,Bundesliga,BTTS_YES,Quant_Value,10000.0,-0.368042
B000231,kelly,2024-10-24 14:00:00,6319.58,252.78,252.78,212.34,win,,6531.92,Premier League,OVER_2_5,League_Specialist,10000.0,-0.346808
B000229,kelly,2024-10-24 20:30:00,6531.92,261.28,261.28,206.41,win,,6738.33,Bundesliga,MONEYLINE_HOME,League_Specialist,10000.0,-0.326167
B000225,kelly,2024-10-24 22:30:00,6738.33,0.0,0.0,0.0,skipped,,6738.33,Bundesliga,OVER_2_5,Aggressive_Momentum,10000.0,-0.326167
B000234,kelly,2024-10-24 22:30:00,6738.33,0.0,0.0,0.0,skipped,,6738.33,Premier League,BTTS_YES,League_Specialist,10000.0,-0.326167
B000226,kelly,2024-10-25 03:00:00,6738.33,269.53,269.53,18.87,win,,6757.2,Serie A,DNB_HOME,Quant_Value,10000.0,-0.32428
B000237,kelly,2024-10-25 07:30:00,6757.2,9.07,9.07,-9.07,loss,,6748.13,Bundesliga,MONEYLINE_HOME,League_Specialist,10000.0,-0.325187
B000239,kelly,2024-10-25 08:15:00,6748.13,116.3,116.3,37.21,win,,6785.34,La Liga,BTTS_YES,Aggressive_Momentum,10000.0,-0.32146600000000003
B000235,kelly,2024-10-25 15:45:00,6785.34,271.41,271.41,43.43,win,,6828.77,Serie A,MONEYLINE_HOME,Quant_Value,10000.0,-0.31712299999999993
B000241,kelly,2024-10-25 19:00:00,6828.77,183.77,183.77,163.55,win,,6992.32,Serie A,OVER_2_5,Aggressive_Momentum,10000.0,-0.30076800000000004
B000233,kelly,2024-10-25 22:30:00,6992.32,143.35,143.35,-143.35,loss,,6848.97,Premier League,OVER_2_5,Quant_Value,10000.0,-0.315103
B000246,kelly,2024-10-26 00:30:00,6848.97,251.02,251.02,-251.02,loss,,6597.95,Serie A,BTTS_YES,Aggressive_Momentum,10000.0,-0.340205
B000232,kelly,2024-10-26 01:15:00,6597.95,195.46,195.46,181.77,win,,6779.72,La Liga,MONEYLINE_HOME,League_Specialist,10000.0,-0.322028
B000238,kelly,2024-10-26 02:30:00,6779.72,0.0,0.0,0.0,skipped,,6779.72,Bundesliga,BTTS_YES,Aggressive_Momentum,10000.0,-0.322028
B000247,kelly,2024-10-26 20:30:00,6779.72,0.0,0.0,0.0,skipped,,6779.72,Serie A,BTTS_YES,Aggressive_Momentum,10000.0,-0.322028
B000244,kelly,2024-10-27 02:30:00,6779.72,239.06,239.06,-239.06,loss,,6540.66,Serie A,OVER_2_5,Quant_Value,10000.0,-0.34593399999999996
B000245,kelly,2024-10-27 05:30:00,6540.66,0.0,0.0,0.0,skipped,,6540.66,Serie A,OVER_2_5,Aggressive_Momentum,10000.0,-0.34593399999999996
B000243,kelly,2024-10-27 06:00:00,6540.66,261.63,261.63,-261.63,loss,,6279.03,La Liga,OVER_2_5,League_Specialist,10000.0,-0.372097
B000240,kelly,2024-10-27 07:00:00,6279.03,174.71,174.71,-174.71,loss,,6104.32,Serie A,MONEYLINE_HOME,League_Specialist,10000.0,-0.389568
B000252,kelly,2024-10-27 21:45:00,6104.32,0.0,0.0,0.0,skipped,,6104.32,Serie A,BTTS_YES,Quant_Value,10000.0,-0.389568
B000248,kelly,2024-10-28 06:45:00,6104.32,244.17,244.17,17.09,win,,6121.41,Serie A,DNB_HOME,Quant_Value,10000.0,-0.38785900000000006
B000250,kelly,2024-10-28 18:30:00,6121.41,79.74,79.74,-79.74,loss,,6041.67,Serie A,DNB_HOME,Quant_Value,10000.0,-0.395833
B000261,kelly,2024-10-29 16:30:00,6041.67,0.0,0.0,0.0,skipped,,6041.67,Bundesliga,MONEYLINE_HOME,Aggressive_Momentum,10000.0,-0.395833
B000262,kelly,2024-10-29 16:30:00,6041.67,179.09,179.09,-179.09,loss,,5862.58,Bundesliga,OVER_2_5,Quant_Value,10000.0,-0.41374200000000005
B000253,kelly,2024-10-29 19:45:00,5862.58,72.18,72.18,-72.18,loss,,5790.4,Serie A,MONEYLINE_HOME,League_Specialist,10000.0,-0.42096
B000259,kelly,2024-10-29 20:30:00,5790.4,231.62,231.62,25.48,win,,5815.88,Bundesliga,DNB_HOME,League_Specialist,10000.0,-0.418412
B000254,kelly,2024-10-30 03:30:00,5815.88,0.0,0.0,0.0,skipped,,5815.88,Bundesliga,DNB_HOME,Aggressive_Momentum,10000.0,-0.418412
B000251,kelly,2024-10-30 03:45:00,5815.88,90.92,90.92,53.65,win,,5869.53,Serie A,DNB_HOME,League_Specialist,10000.0,-0.41304700000000005
B000264,kelly,2024-10-30 04:00:00,5869.53,234.78,234.78,-234.78,loss,,5634.75,Premier League,OVER_2_5,Quant_Value,10000.0,-0.43652500000000005
B000249,kelly,2024-10-30 07:45:00,5634.75,0.0,0.0,0.0,skipped,,5634.75,Serie A,BTTS_YES,League_Specialist,10000.0,-0.43652500000000005
B000255,kelly,2024-10-30 19:00:00,5634.75,225.39,225.39,81.14,win,,5715.89,Serie A,MONEYLINE_HOME,Quant_Value,10000.0,-0.428411
B000260,kelly,2024-10-31 00:30:00,5715.89,205.65,205.65,-205.65,loss,,5510.24,Bundesliga,BTTS_YES,Aggressive_Momentum,10000.0,-0.44897600000000004
B000258,kelly,2024-10-31 03:30:00,5510.24,0.0,0.0,0.0,skipped,,5510.24,Bundesliga,OVER_2_5,Aggressive_Momentum,10000.0,-0.44897600000000004
B000275,kelly,2024-10-31 10:15:00,5510.24,0.0,0.0,0.0,win,,5510.24,La Liga,BTTS_YES,League_Specialist,10000.0,-0.44897600000000004
B000273,kelly,2024-10-31 12:00:00,5510.24,0.0,0.0,0.0,skipped,,5510.24,Serie A,BTTS_YES,Aggressive_Momentum,10000.0,-0.44897600000000004
B000281,kelly,2024-10-31 13:00:00,5510.24,134.45,134.45,-134.45,loss,,5375.79,La Liga,OVER_2_5,League_Specialist,10000.0,-0.46242099999999997
B000279,kelly,2024-10-31 13:30:00,5375.79,0.0,0.0,0.0,skipped,,5375.79,La Liga,DNB_HOME,Aggressive_Momentum,10000.0,-0.46242099999999997
B000284,kelly,2024-11-01 02:45:00,5375.79,0.0,0.0,0.0,skipped,,5375.79,Serie A,MONEYLINE_HOME,Aggressive_Momentum,10000.0,-0.46242099999999997
B000267,kelly,2024-11-01 03:15:00,5375.79,0.0,0.0,0.0,skipped,,5375.79,La Liga,DNB_HOME,League_Specialist,10000.0,-0.46242099999999997
B000282,kelly,2024-11-01 03:30:00,5375.79,215.03,215.03,45.16,win,,5420.95,Serie A,DNB_HOME,Quant_Value,10000.0,-0.457905
B000256,kelly,2024-11-01 07:00:00,5420.95,186.99,186.99,-186.99,loss,,5233.96,Serie A,OVER_2_5,Aggressive_Momentum,10000.0,-0.476604
B000269,kelly,2024-11-01 07:30:00,5233.96,103.58,103.58,-103.58,loss,,5130.38,Serie A,MONEYLINE_HOME,Quant_Value,10000.0,-0.486962
B000280,kelly,2024-11-01 09:45:00,5130.38,205.22,205.22,14.37,win,,5144.75,Serie A,DNB_HOME,League_Specialist,10000.0,-0.485525
B000266,kelly,2024-11-01 10:00:00,5144.75,73.85,73.85,27.33,win,,5172.08,Premier League,BTTS_YES,Aggressive_Momentum,10000.0,-0.482792
B000257,kelly,2024-11-01 10:30:00,5172.08,206.88,206.88,45.51,win,,5217.59,Bundesliga,MONEYLINE_HOME,League_Specialist,10000.0,-0.478241
B000277,kelly,2024-11-01 21:00:00,5217.59,0.0,0.0,0.0,skipped,,5217.59,Serie A,DNB_HOME,Aggressive_Momentum,10000.0,-0.478241
B000268,kelly,2024-11-01 22:15:00,5217.59,0.0,0.0,0.0,skipped,,5217.59,La Liga,BTTS_YES,Aggressive_Momentum,10000.0,-0.478241
B000263,kelly,2024-11-02 00:30:00,5217.59,170.14,170.14,-170.14,loss,,5047.45,Bundesliga,OVER_2_5,League_Specialist,10000.0,-0.495255
B000271,kelly,2024-11-02 04:30:00,5047.45,0.0,0.0,0.0,skipped,,5047.45,Serie A,MONEYLINE_HOME,Aggressive_Momentum,10000.0,-0.495255
B000270,kelly,2024-11-02 06:30:00,5047.45,0.0,0.0,0.0,skipped,,5047.45,Serie A,DNB_HOME,League_Specialist,10000.0,-0.495255
B000265,kelly,2024-11-02 07:00:00,5047.45,201.9,201.9,104.99,win,,5152.44,Premier League,MONEYLINE_HOME,League_Specialist,10000.0,-0.4847560000000001
B000278,kelly,2024-11-02 22:30:00,5152.44,92.53,92.53,-92.53,loss,,5059.91,La Liga,OVER_2_5,Quant_Value,10000.0,-0.49400900000000003
B000272,kelly,2024-11-02 23:00:00,5059.91,72.64,72.64,26.88,win,,5086.79,La Liga,MONEYLINE_HOME,Quant_Value,10000.0,-0.491321
B000274,kelly,2024-11-03 00:30:00,5086.79,0.0,0.0,0.0,skipped,,5086.79,Bundesliga,DNB_HOME,Aggressive_Momentum,10000.0,-0.491321
B000276,kelly,2024-11-03 06:15:00,5086.79,0.0,0.0,0.0,skipped,,5086.79,La Liga,OVER_2_5,Aggressive_Momentum,10000.0,-0.491321
B000285,kelly,2024-11-03 16:00:00,5086.79,70.58,70.58,26.82,win,,5113.61,La Liga,DNB_HOME,Aggressive_Momentum,10000.0,-0.48863900000000005
B000283,kelly,2024-11-04 02:30:00,5113.61,64.35,64.35,26.38,win,,5139.99,Serie A,MONEYLINE_HOME,Aggressive_Momentum,10000.0,-0.486001
B000289,kelly,2024-11-05 16:45:00,5139.99,36.44,36.44,-36.44,loss,,5103.55,Serie A,OVER_2_5,Aggressive_Momentum,10000.0,-0.489645
B000294,kelly,2024-11-05 18:00:00,5103.55,0.0,0.0,0.0,skipped,,5103.55,Premier League,MONEYLINE_HOME,League_Specialist,10000.0,-0.489645
B000287,kelly,2024-11-06 04:45:00,5103.55,32.71,32.71,-32.71,loss,,5070.84,Serie A,MONEYLINE_HOME,Aggressive_Momentum,10000.0,-0.492916
B000302,kelly,2024-11-06 10:45:00,5070.84,202.83,202.83,28.4,win,,5099.24,Serie A,DNB_HOME,Quant_Value,10000.0,-0.49007600000000007
B000295,kelly,2024-11-06 16:00:00,5099.24,0.0,0.0,0.0,skipped,,5099.24,Premier League,MONEYLINE_HOME,Aggressive_Momentum,10000.0,-0.49007600000000007
B000308,kelly,2024-11-06 16:00:00,5099.24,203.97,203.97,-203.97,loss,,4895.27,Premier League,BTTS_YES,Quant_Value,10000.0,-0.510473
B000293,kelly,2024-11-06 17:30:00,4895.27,0.0,0.0,0.0,skipped,,4895.27,Bundesliga,MONEYLINE_HOME,Aggressive_Momentum,10000.0,-0.510473
B000290,kelly,2024-11-06 18:30:00,4895.27,195.81,195.81,-195.81,loss,,4699.46,Bundesliga,OVER_2_5,Quant_Value,10000.0,-0.530054
B000315,kelly,2024-11-06 21:00:00,4699.46,187.98,187.98,-187.98,loss,,4511.48,Serie A,BTTS_YES,Aggressive_Momentum,10000.0,-0.5488520000000001
B000300,kelly,2024-11-06 21:30:00,4511.48,180.46,180.46,-180.46,loss,,4331.02,Bundesliga,MONEYLINE_HOME,League_Specialist,10000.0,-0.5668979999999999
B000288,kelly,2024-11-07 03:45:00,4331.02,45.94,45.94,-45.94,loss,,4285.08,Serie A,MONEYLINE_HOME,Quant_Value,10000.0,-0.571492
B000307,kelly,2024-11-07 04:00:00,4285.08,0.0,0.0,0.0,skipped,,4285.08,Premier League,BTTS_YES,Aggressive_Momentum,10000.0,-0.571492
B000286,kelly,2024-11-07 05:45:00,4285.08,0.0,0.0,0.0,skipped,,4285.08,Serie A,BTTS_YES,League_Specialist,10000.0,-0.571492
B000299,kelly,2024-11-07 08:00:00,4285.08,28.67,28.67,-28.67,loss,,4256.41,Serie A,MONEYLINE_HOME,Aggressive_Momentum,10000.0,-0.5743590000000001
B000291,kelly,2024-11-07 11:30:00,4256.41,0.0,0.0,0.0,skipped,,4256.41,Bundesliga,BTTS_YES,Aggressive_Momentum,10000.0,-0.5743590000000001
B000296,kelly,2024-11-07 19:00:00,4256.41,17.48,17.48,-17.48,loss,,4238.93,Premier League,OVER_2_5,Aggressive_Momentum,10000.0,-0.5761069999999999
B000298,kelly,2024-11-07 23:00:00,4238.93,34.89,34.89,-34.89,loss,,4204.04,Serie A,MONEYLINE_HOME,League_Specialist,10000.0,-0.579596
B000303,kelly,2024-11-07 23:45:00,4204.04,168.16,168.16,-168.16,loss,,4035.88,Serie A,OVER_2_5,Aggressive_Momentum,10000.0,-0.5964119999999999
B000309,kelly,2024-11-08 03:00:00,4035.88,68.25,68.25,-68.25,loss,,3967.63,Serie A,MONEYLINE_HOME,Quant_Value,10000.0,-0.603237
B000310,kelly,2024-11-08 03:00:00,3967.63,93.81,93.81,90.99,win,,4058.62,Serie A,OVER_2_5,League_Specialist,10000.0,-0.594138
B000314,kelly,2024-11-08 03:00:00,4058.62,162.34,162.34,-162.34,loss,,3896.28,Serie A,BTTS_YES,Quant_Value,10000.0,-0.6103719999999999
B000316,kelly,2024-11-08 12:30:00,3896.28,0.0,0.0,0.0,skipped,,3896.28,Bundesliga,MONEYLINE_HOME,Aggressive_Momentum,10000.0,-0.6103719999999999
B000292,kelly,2024-11-08 13:30:00,3896.28,104.25,104.25,-104.25,loss,,3792.03,Bundesliga,OVER_2_5,League_Specialist,10000.0,-0.620797
B000312,kelly,2024-11-08 13:30:00,3792.03,62.72,62.72,-62.72,loss,,3729.31,Bundesliga,OVER_2_5,Aggressive_Momentum,10000.0,-0.627069
B000297,kelly,2024-11-08 17:00:00,3729.31,149.17,149.17,-149.17,loss,,3580.14,Premier League,MONEYLINE_HOME,Quant_Value,10000.0,-0.641986
B000305,kelly,2024-11-09 00:00:00,3580.14,143.21,143.21,-143.21,loss,,3436.93,Premier League,MONEYLINE_HOME,Quant_Value,10000.0,-0.656307
B000306,kelly,2024-11-09 00:00:00,3436.93,0.0,0.0,0.0,skipped,,3436.93,Premier League,MONEYLINE_HOME,League_Specialist,10000.0,-0.656307
B000301,kelly,2024-11-09 05:30:00,3436.93,0.0,0.0,0.0,skipped,,3436.93,Bundesliga,MONEYLINE_HOME,Aggressive_Momentum,10000.0,-0.656307
B000311,kelly,2024-11-09 06:30:00,3436.93,137.48,137.48,-137.48,loss,,3299.45,Bundesliga,OVER_2_5,Quant_Value,10000.0,-0.6700550000000001
